wall_ts,relative_s,phase,arbitration_id_hex,dlc,data_hex,note
1780533358.286605,471.357886,recovery,188,8,0000230000000000,display_speed
1780533358.336874,471.408155,recovery,100,8,230057043B564B00,engine_cluster_state
1780533358.336932,471.408214,recovery,120,8,0000000000000000,body_status
1780533358.336955,471.408237,recovery,188,8,0000230000000000,display_speed
1780533358.387657,471.458939,recovery,100,8,230057043B564B00,engine_cluster_state
1780533358.387769,471.459050,recovery,120,8,0000000000000000,body_status
1780533358.387794,471.459076,recovery,188,8,0000230000000000,display_speed
1780533358.438113,471.509394,recovery,100,8,230056043B564B00,engine_cluster_state
1780533358.438185,471.509467,recovery,120,8,0000000000000000,body_status
1780533358.438217,471.509499,recovery,188,8,0000230000000000,display_speed
1780533358.488592,471.559874,recovery,100,8,240055043B564B00,engine_cluster_state
1780533358.488650,471.559932,recovery,120,8,0000000000000000,body_status
1780533358.488671,471.559952,recovery,188,8,0000240000000000,display_speed
1780533358.538988,471.610270,recovery,100,8,240054043B564B00,engine_cluster_state
1780533358.539061,471.610343,recovery,120,8,0000000000000000,body_status
1780533358.539097,471.610378,recovery,188,8,0000240000000000,display_speed
1780533358.589418,471.660699,recovery,100,8,240054043B564B00,engine_cluster_state
1780533358.589570,471.660851,recovery,120,8,0000000000000000,body_status
1780533358.589608,471.660890,recovery,188,8,0000240000000000,display_speed
1780533358.639863,471.711144,recovery,100,8,240053043A564B00,engine_cluster_state
1780533358.639917,471.711199,recovery,120,8,0000000000000000,body_status
1780533358.639938,471.711220,recovery,188,8,0000240000000000,display_speed
1780533358.639968,471.711249,recovery,300,8,2F8F1B70153A9EC8,background_noise
1780533358.690293,471.761575,recovery,100,8,240052043A564B00,engine_cluster_state
1780533358.690360,471.761641,recovery,120,8,0000000000000000,body_status
1780533358.690394,471.761675,recovery,188,8,0000240000000000,display_speed
1780533358.740688,471.811970,recovery,100,8,240052043A564B00,engine_cluster_state
1780533358.740763,471.812044,recovery,120,8,0000000000000000,body_status
1780533358.740792,471.812073,recovery,188,8,0000240000000000,display_speed
1780533358.791150,471.862432,recovery,100,8,250051043A564B00,engine_cluster_state
1780533358.791206,471.862487,recovery,120,8,0000000000000000,body_status
1780533358.791226,471.862508,recovery,188,8,0000250000000000,display_speed
1780533358.841484,471.912766,recovery,100,8,250050043A564B00,engine_cluster_state
1780533358.841650,471.912931,recovery,120,8,0000000000000000,body_status
1780533358.841692,471.912973,recovery,188,8,0000250000000000,display_speed
1780533358.892051,471.963332,recovery,100,8,250050043A564B00,engine_cluster_state
1780533358.892118,471.963399,recovery,120,8,0000000000000000,body_status
1780533358.892150,471.963432,recovery,188,8,0000250000000000,display_speed
1780533358.943664,472.014945,recovery,100,8,25004F043A564B00,engine_cluster_state
1780533358.943714,472.014996,recovery,120,8,0000000000000000,body_status
1780533358.943735,472.015016,recovery,188,8,0000250000000000,display_speed
1780533358.994013,472.065295,recovery,100,8,25004F043A564B00,engine_cluster_state
1780533358.994068,472.065349,recovery,120,8,0000000000000000,body_status
1780533358.994088,472.065370,recovery,188,8,0000250000000000,display_speed
1780533359.044376,472.115658,recovery,100,8,25004E043A564B00,engine_cluster_state
1780533359.044444,472.115726,recovery,120,8,0000000000000000,body_status
1780533359.044473,472.115755,recovery,188,8,0000250000000000,display_speed
1780533359.044563,472.115844,recovery,300,8,2B6AF74E70C89592,background_noise
1780533359.094896,472.166177,recovery,100,8,25004E043A564B00,engine_cluster_state
1780533359.094968,472.166249,recovery,120,8,0000000000000000,body_status
1780533359.095000,472.166282,recovery,188,8,0000250000000000,display_speed
1780533359.145258,472.216540,recovery,100,8,26004E043A564B00,engine_cluster_state
1780533359.145364,472.216645,recovery,120,8,0000000000000000,body_status
1780533359.145390,472.216671,recovery,188,8,0000260000000000,display_speed
1780533359.195700,472.266982,recovery,100,8,26004D043A564B00,engine_cluster_state
1780533359.195753,472.267034,recovery,120,8,0000000000000000,body_status
1780533359.195774,472.267055,recovery,188,8,0000260000000000,display_speed
1780533359.246056,472.317337,recovery,100,8,26004D043A564B00,engine_cluster_state
1780533359.246127,472.317409,recovery,120,8,0000000000000000,body_status
1780533359.246150,472.317431,recovery,188,8,0000260000000000,display_speed
1780533359.296472,472.367753,recovery,100,8,26004D0439564B00,engine_cluster_state
1780533359.296580,472.367861,recovery,120,8,0000000000000000,body_status
1780533359.296698,472.367980,recovery,188,8,0000260000000000,display_speed
1780533359.346969,472.418251,recovery,100,8,26004C0439564B00,engine_cluster_state
1780533359.347039,472.418321,recovery,120,8,0000000000000000,body_status
1780533359.347075,472.418356,recovery,188,8,0000260000000000,display_speed
1780533359.397445,472.468727,recovery,100,8,26004C0439564B00,engine_cluster_state
1780533359.397573,472.468855,recovery,120,8,0000000000000000,body_status
1780533359.397608,472.468890,recovery,188,8,0000260000000000,display_speed
1780533359.447916,472.519197,recovery,100,8,26004C0439564B00,engine_cluster_state
1780533359.447986,472.519268,recovery,120,8,0000000000000000,body_status
1780533359.448014,472.519295,recovery,188,8,0000260000000000,display_speed
1780533359.448052,472.519334,recovery,300,8,71BA311A430C2997,background_noise
1780533359.498359,472.569641,recovery,100,8,27004C0439564B00,engine_cluster_state
1780533359.498410,472.569692,recovery,120,8,0000000000000000,body_status
1780533359.498430,472.569712,recovery,188,8,0000270000000000,display_speed
1780533359.548651,472.619933,recovery,100,8,27004C0439564B00,engine_cluster_state
1780533359.548707,472.619988,recovery,120,8,0000000000000000,body_status
1780533359.548726,472.620008,recovery,188,8,0000270000000000,display_speed
1780533359.599008,472.670290,recovery,100,8,27004C0439564B00,engine_cluster_state
1780533359.599060,472.670342,recovery,120,8,0000000000000000,body_status
1780533359.599102,472.670384,recovery,188,8,0000270000000000,display_speed
1780533359.649358,472.720639,recovery,100,8,27004C0439564B00,engine_cluster_state
1780533359.649413,472.720695,recovery,120,8,0000000000000000,body_status
1780533359.649434,472.720716,recovery,188,8,0000270000000000,display_speed
1780533359.699733,472.771015,recovery,100,8,27004C0439564B00,engine_cluster_state
1780533359.699800,472.771081,recovery,120,8,0000000000000000,body_status
1780533359.699823,472.771105,recovery,188,8,0000270000000000,display_speed
1780533359.750082,472.821364,recovery,100,8,27004C0439564B00,engine_cluster_state
1780533359.750135,472.821417,recovery,120,8,0000000000000000,body_status
1780533359.750155,472.821436,recovery,188,8,0000270000000000,display_speed
1780533359.800534,472.871816,recovery,100,8,27004C0439564B00,engine_cluster_state
1780533359.800626,472.871908,recovery,120,8,0000000000000000,body_status
1780533359.800648,472.871929,recovery,188,8,0000270000000000,display_speed
1780533359.850956,472.922238,recovery,100,8,28004C0438564B00,engine_cluster_state
1780533359.851038,472.922320,recovery,120,8,0000000000000000,body_status
1780533359.851071,472.922352,recovery,188,8,0000280000000000,display_speed
1780533359.851118,472.922399,recovery,300,8,9FDE577EF31E3928,background_noise
1780533359.901434,472.972716,recovery,100,8,28004C0438564B00,engine_cluster_state
1780533359.901530,472.972812,recovery,120,8,0000000000000000,body_status
1780533359.901557,472.972839,recovery,188,8,0000280000000000,display_speed
1780533359.951810,473.023092,recovery,100,8,28004C0438564B00,engine_cluster_state
1780533359.951864,473.023145,recovery,120,8,0000000000000000,body_status
1780533359.951884,473.023165,recovery,188,8,0000280000000000,display_speed
1780533360.002136,473.073417,recovery,100,8,28004C0438564B00,engine_cluster_state
1780533360.002190,473.073472,recovery,120,8,0000000000000000,body_status
1780533360.002211,473.073493,recovery,188,8,0000280000000000,display_speed
1780533360.052550,473.123832,recovery,100,8,28004C0438564B00,engine_cluster_state
1780533360.052622,473.123903,recovery,120,8,0000000000000000,body_status
1780533360.052651,473.123932,recovery,188,8,0000280000000000,display_speed
1780533360.102963,473.174245,recovery,100,8,28004C0438564B00,engine_cluster_state
1780533360.103037,473.174318,recovery,120,8,0000000000000000,body_status
1780533360.103068,473.174349,recovery,188,8,0000280000000000,display_speed
1780533360.153476,473.224758,recovery,100,8,28004D0438564B00,engine_cluster_state
1780533360.153602,473.224883,recovery,120,8,0000000000000000,body_status
1780533360.153635,473.224917,recovery,188,8,0000280000000000,display_speed
1780533360.203931,473.275213,recovery,100,8,28004D0438564B00,engine_cluster_state
1780533360.204004,473.275285,recovery,120,8,0000000000000000,body_status
1780533360.204036,473.275317,recovery,188,8,0000280000000000,display_speed
1780533360.254393,473.325675,recovery,100,8,29004D0438564B00,engine_cluster_state
1780533360.254457,473.325738,recovery,120,8,0000000000000000,body_status
1780533360.254478,473.325760,recovery,188,8,0000290000000000,display_speed
1780533360.254570,473.325851,recovery,300,8,7CC4A68C28E21F17,background_noise
1780533360.304846,473.376128,recovery,100,8,29004D0438564B00,engine_cluster_state
1780533360.304908,473.376189,recovery,120,8,0000000000000000,body_status
1780533360.304933,473.376214,recovery,188,8,0000290000000000,display_speed
1780533360.355334,473.426615,recovery,100,8,29004E0438564B00,engine_cluster_state
1780533360.355402,473.426683,recovery,120,8,0000000000000000,body_status
1780533360.355576,473.426858,recovery,188,8,0000290000000000,display_speed
1780533360.405854,473.477136,recovery,100,8,29004E0437564B00,engine_cluster_state
1780533360.405930,473.477211,recovery,120,8,0000000000000000,body_status
1780533360.405966,473.477247,recovery,188,8,0000290000000000,display_speed
1780533360.456233,473.527514,recovery,100,8,29004F0437564B00,engine_cluster_state
1780533360.456323,473.527604,recovery,120,8,0000000000000000,body_status
1780533360.456347,473.527628,recovery,188,8,0000290000000000,display_speed
1780533360.506616,473.577897,recovery,100,8,29004F0437564B00,engine_cluster_state
1780533360.506687,473.577968,recovery,120,8,0000000000000000,body_status
1780533360.506710,473.577991,recovery,188,8,0000290000000000,display_speed
1780533360.557047,473.628328,recovery,100,8,2900500437564B00,engine_cluster_state
1780533360.557117,473.628399,recovery,120,8,0000000000000000,body_status
1780533360.557149,473.628430,recovery,188,8,0000290000000000,display_speed
1780533360.607472,473.678754,recovery,100,8,2900500437564B00,engine_cluster_state
1780533360.607591,473.678873,recovery,120,8,0000000000000000,body_status
1780533360.607621,473.678902,recovery,188,8,0000290000000000,display_speed
1780533360.657902,473.729183,recovery,100,8,2A00510437564B00,engine_cluster_state
1780533360.657998,473.729280,recovery,120,8,0000000000000000,body_status
1780533360.658023,473.729305,recovery,188,8,00002A0000000000,display_speed
1780533360.658054,473.729335,recovery,300,8,454EC2FA22D11BE0,background_noise
1780533360.708373,473.779655,recovery,100,8,2A00510437564B00,engine_cluster_state
1780533360.708441,473.779723,recovery,120,8,0000000000000000,body_status
1780533360.708471,473.779752,recovery,188,8,00002A0000000000,display_speed
1780533360.758718,473.830000,recovery,100,8,2A00520437564B00,engine_cluster_state
1780533360.758770,473.830052,recovery,120,8,0000000000000000,body_status
1780533360.758791,473.830072,recovery,188,8,00002A0000000000,display_speed
1780533360.809040,473.880321,recovery,100,8,2A00530437564B00,engine_cluster_state
1780533360.809093,473.880374,recovery,120,8,0000000000000000,body_status
1780533360.809113,473.880395,recovery,188,8,00002A0000000000,display_speed
1780533360.859376,473.930657,recovery,100,8,2A00530437564B00,engine_cluster_state
1780533360.859466,473.930747,recovery,120,8,0000000000000000,body_status
1780533360.859517,473.930798,recovery,188,8,00002A0000000000,display_speed
1780533360.909840,473.981121,recovery,100,8,2A00540436564B00,engine_cluster_state
1780533360.909907,473.981189,recovery,120,8,0000000000000000,body_status
1780533360.909936,473.981217,recovery,188,8,00002A0000000000,display_speed
1780533360.960225,474.031506,recovery,100,8,2A00550436564B00,engine_cluster_state
1780533360.960293,474.031574,recovery,120,8,0000000000000000,body_status
1780533360.960314,474.031596,recovery,188,8,00002A0000000000,display_speed
1780533361.010633,474.081915,recovery,100,8,2A00550436564B00,engine_cluster_state
1780533361.010787,474.082068,recovery,120,8,0000000000000000,body_status
1780533361.010817,474.082099,recovery,188,8,00002A0000000000,display_speed
1780533361.061073,474.132354,recovery,100,8,2B00560436564B00,engine_cluster_state
1780533361.061123,474.132405,recovery,120,8,0000000000000000,body_status
1780533361.061143,474.132424,recovery,188,8,00002B0000000000,display_speed
1780533361.061193,474.132475,recovery,300,8,7B17B62C57362145,background_noise
1780533361.111577,474.182858,recovery,100,8,2B00570436564B00,engine_cluster_state
1780533361.111655,474.182936,recovery,120,8,0000000000000000,body_status
1780533361.111680,474.182961,recovery,188,8,00002B0000000000,display_speed
1780533361.161975,474.233257,recovery,100,8,2B00580436564B00,engine_cluster_state
1780533361.162072,474.233354,recovery,120,8,0000000000000000,body_status
1780533361.162113,474.233394,recovery,188,8,00002B0000000000,display_speed
1780533361.214710,474.285992,recovery,100,8,2B00590436564B00,engine_cluster_state
1780533361.214789,474.286071,recovery,120,8,0000000000000000,body_status
1780533361.214811,474.286093,recovery,188,8,00002B0000000000,display_speed
1780533361.265170,474.336451,recovery,100,8,2B005A0436564B00,engine_cluster_state
1780533361.265256,474.336537,recovery,120,8,0000000000000000,body_status
1780533361.265361,474.336642,recovery,188,8,00002B0000000000,display_speed
1780533361.315717,474.386998,recovery,100,8,2B005B0436564B00,engine_cluster_state
1780533361.315798,474.387080,recovery,120,8,0000000000000000,body_status
1780533361.315830,474.387111,recovery,188,8,00002B0000000000,display_speed
1780533361.366177,474.437459,recovery,100,8,2B005C0435564B00,engine_cluster_state
1780533361.366235,474.437517,recovery,120,8,0000000000000000,body_status
1780533361.366255,474.437536,recovery,188,8,00002B0000000000,display_speed
1780533361.416656,474.487937,recovery,100,8,2B005D0435564B00,engine_cluster_state
1780533361.416793,474.488074,recovery,120,8,0000000000000000,body_status
1780533361.416825,474.488107,recovery,188,8,00002B0000000000,display_speed
1780533361.467173,474.538454,recovery,100,8,2B005E0435564B00,engine_cluster_state
1780533361.467246,474.538527,recovery,120,8,0000000000000000,body_status
1780533361.467350,474.538631,recovery,188,8,00002B0000000000,display_speed
1780533361.467432,474.538714,recovery,300,8,057CEA9300F84396,background_noise
1780533361.517742,474.589024,recovery,100,8,2B005F0435564B00,engine_cluster_state
1780533361.517825,474.589107,recovery,120,8,0000000000000000,body_status
1780533361.517865,474.589147,recovery,188,8,00002B0000000000,display_speed
1780533361.568172,474.639453,recovery,100,8,2C00600435564B00,engine_cluster_state
1780533361.568227,474.639508,recovery,120,8,0000000000000000,body_status
1780533361.568247,474.639528,recovery,188,8,00002C0000000000,display_speed
1780533361.618591,474.689872,recovery,100,8,2C00610435564B00,engine_cluster_state
1780533361.618649,474.689930,recovery,120,8,0000000000000000,body_status
1780533361.618674,474.689955,recovery,188,8,00002C0000000000,display_speed
1780533361.668998,474.740279,recovery,100,8,2C00620435564B00,engine_cluster_state
1780533361.669070,474.740352,recovery,120,8,0000000000000000,body_status
1780533361.669130,474.740411,recovery,188,8,00002C0000000000,display_speed
1780533361.719463,474.790744,recovery,100,8,2C00630435564B00,engine_cluster_state
1780533361.719570,474.790851,recovery,120,8,0000000000000000,body_status
1780533361.719604,474.790885,recovery,188,8,00002C0000000000,display_speed
1780533361.769892,474.841173,recovery,100,8,2C00650435564B00,engine_cluster_state
1780533361.769945,474.841227,recovery,120,8,0000000000000000,body_status
1780533361.769965,474.841247,recovery,188,8,00002C0000000000,display_speed
1780533361.820304,474.891585,recovery,100,8,2C00660434564B00,engine_cluster_state
1780533361.820384,474.891665,recovery,120,8,0000000000000000,body_status
1780533361.820420,474.891701,recovery,188,8,00002C0000000000,display_speed
1780533361.870724,474.942006,recovery,100,8,2C00670434564B00,engine_cluster_state
1780533361.870782,474.942063,recovery,120,8,0000000000000000,body_status
1780533361.870857,474.942139,recovery,188,8,00002C0000000000,display_speed
1780533361.870919,474.942200,recovery,300,8,C2A444A0288F59CD,background_noise
1780533361.921330,474.992612,recovery,100,8,2C00680434564B00,engine_cluster_state
1780533361.921390,474.992672,recovery,120,8,0000000000000000,body_status
1780533361.921413,474.992694,recovery,188,8,00002C0000000000,display_speed
1780533361.971727,475.043009,recovery,100,8,2C006A0434564B00,engine_cluster_state
1780533361.971799,475.043080,recovery,120,8,0000000000000000,body_status
1780533361.971828,475.043109,recovery,188,8,00002C0000000000,display_speed
1780533362.022176,475.093457,recovery,100,8,2C006B0434564B00,engine_cluster_state
1780533362.022231,475.093512,recovery,120,8,0000000000000000,body_status
1780533362.022252,475.093534,recovery,188,8,00002C0000000000,display_speed
1780533362.072621,475.143902,recovery,100,8,2C006D0434564B00,engine_cluster_state
1780533362.072692,475.143973,recovery,120,8,0000000000000000,body_status
1780533362.072718,475.144000,recovery,188,8,00002C0000000000,display_speed
1780533362.122978,475.194259,recovery,100,8,2C006E0434564B00,engine_cluster_state
1780533362.123038,475.194320,recovery,120,8,0000000000000000,body_status
1780533362.123059,475.194341,recovery,188,8,00002C0000000000,display_speed
1780533362.173342,475.244623,recovery,100,8,2D006F0434564B00,engine_cluster_state
1780533362.173398,475.244679,recovery,120,8,0000000000000000,body_status
1780533362.173418,475.244699,recovery,188,8,00002D0000000000,display_speed
1780533362.223714,475.294995,recovery,100,8,2D00710434564B00,engine_cluster_state
1780533362.223785,475.295066,recovery,120,8,0000000000000000,body_status
1780533362.223819,475.295100,recovery,188,8,00002D0000000000,display_speed
1780533362.274129,475.345410,recovery,100,8,2D00720433564B00,engine_cluster_state
1780533362.274220,475.345502,recovery,120,8,0000000000000000,body_status
1780533362.274260,475.345541,recovery,188,8,00002D0000000000,display_speed
1780533362.274328,475.345609,recovery,300,8,F3C01FBA326368E6,background_noise
1780533362.324621,475.395903,recovery,100,8,2D00740433564B00,engine_cluster_state
1780533362.324674,475.395955,recovery,120,8,0000000000000000,body_status
1780533362.324694,475.395976,recovery,188,8,00002D0000000000,display_speed
1780533362.374957,475.446239,recovery,100,8,2D00760433564B00,engine_cluster_state
1780533362.375013,475.446294,recovery,120,8,0000000000000000,body_status
1780533362.375033,475.446314,recovery,188,8,00002D0000000000,display_speed
1780533362.425353,475.496635,recovery,100,8,2D00770433564B00,engine_cluster_state
1780533362.425425,475.496706,recovery,120,8,0000000000000000,body_status
1780533362.425459,475.496741,recovery,188,8,00002D0000000000,display_speed
1780533362.475690,475.546971,recovery,100,8,2D00790433564B00,engine_cluster_state
1780533362.475757,475.547039,recovery,120,8,0000000000000000,body_status
1780533362.475787,475.547069,recovery,188,8,00002D0000000000,display_speed
1780533362.526062,475.597343,recovery,100,8,2D007A0433564B00,engine_cluster_state
1780533362.526126,475.597407,recovery,120,8,0000000000000000,body_status
1780533362.526148,475.597430,recovery,188,8,00002D0000000000,display_speed
1780533362.576451,475.647732,recovery,100,8,2D007C0433564B00,engine_cluster_state
1780533362.576560,475.647841,recovery,120,8,0000000000000000,body_status
1780533362.576587,475.647868,recovery,188,8,00002D0000000000,display_speed
1780533362.626840,475.698121,recovery,100,8,2D007E0433564B00,engine_cluster_state
1780533362.626948,475.698230,recovery,120,8,0000000000000000,body_status
1780533362.626978,475.698259,recovery,188,8,00002D0000000000,display_speed
1780533362.677255,475.748536,recovery,100,8,2D00800432564B00,engine_cluster_state
1780533362.677336,475.748617,recovery,120,8,0000000000000000,body_status
1780533362.677366,475.748647,recovery,188,8,00002D0000000000,display_speed
1780533362.677559,475.748841,recovery,300,8,7AF71AA1A7A38BE9,background_noise
1780533362.727828,475.799109,recovery,100,8,2D00810432564B00,engine_cluster_state
1780533362.727897,475.799179,recovery,120,8,0000000000000000,body_status
1780533362.727934,475.799215,recovery,188,8,00002D0000000000,display_speed
1780533362.778251,475.849533,recovery,100,8,2D00830432564B00,engine_cluster_state
1780533362.778366,475.849647,recovery,120,8,0000000000000000,body_status
1780533362.778399,475.849680,recovery,188,8,00002D0000000000,display_speed
1780533362.828698,475.899980,recovery,100,8,2D00850432564B00,engine_cluster_state
1780533362.828776,475.900058,recovery,120,8,0000000000000000,body_status
1780533362.828814,475.900095,recovery,188,8,00002D0000000000,display_speed
1780533362.879107,475.950388,recovery,100,8,2D00870432564B00,engine_cluster_state
1780533362.879158,475.950440,recovery,120,8,0000000000000000,body_status
1780533362.879179,475.950460,recovery,188,8,00002D0000000000,display_speed
1780533362.929411,476.000693,recovery,100,8,2D00890432564B00,engine_cluster_state
1780533362.929465,476.000746,recovery,120,8,0000000000000000,body_status
1780533362.929552,476.000833,recovery,188,8,00002D0000000000,display_speed
1780533362.979802,476.051084,recovery,100,8,2D008B0432564B00,engine_cluster_state
1780533362.979854,476.051135,recovery,120,8,0000000000000000,body_status
1780533362.979874,476.051155,recovery,188,8,00002D0000000000,display_speed
1780533363.030161,476.101443,recovery,100,8,2D008D0432564B00,engine_cluster_state
1780533363.030212,476.101493,recovery,120,8,0000000000000000,body_status
1780533363.030231,476.101513,recovery,188,8,00002D0000000000,display_speed
1780533363.080612,476.151893,recovery,100,8,2E008F0432564B00,engine_cluster_state
1780533363.080682,476.151963,recovery,120,8,0000000000000000,body_status
1780533363.080714,476.151995,recovery,188,8,00002E0000000000,display_speed
1780533363.080759,476.152040,recovery,300,8,02EE00D57C91C021,background_noise
1780533363.130986,476.202267,recovery,100,8,2E00910431564B00,engine_cluster_state
1780533363.131040,476.202322,recovery,120,8,0000000000000000,body_status
1780533363.131061,476.202342,recovery,188,8,00002E0000000000,display_speed
1780533363.181535,476.252816,recovery,100,8,2E00930431564B00,engine_cluster_state
1780533363.181588,476.252870,recovery,120,8,0000000000000000,body_status
1780533363.181610,476.252891,recovery,188,8,00002E0000000000,display_speed
1780533363.231853,476.303134,recovery,100,8,2E00950431564B00,engine_cluster_state
1780533363.231905,476.303186,recovery,120,8,0000000000000000,body_status
1780533363.231925,476.303207,recovery,188,8,00002E0000000000,display_speed
1780533363.282190,476.353472,recovery,100,8,2E00970431564B00,engine_cluster_state
1780533363.282429,476.353710,recovery,120,8,0000000000000000,body_status
1780533363.282530,476.353811,recovery,188,8,00002E0000000000,display_speed
1780533363.332801,476.404083,recovery,100,8,2E00990431564B00,engine_cluster_state
1780533363.332860,476.404141,recovery,120,8,0000000000000000,body_status
1780533363.332891,476.404172,recovery,188,8,00002E0000000000,display_speed
1780533363.383118,476.454399,recovery,100,8,2E009B0431564B00,engine_cluster_state
1780533363.383177,476.454459,recovery,120,8,0000000000000000,body_status
1780533363.383205,476.454486,recovery,188,8,00002E0000000000,display_speed
1780533363.434715,476.505996,recovery,100,8,2E009D0431564B00,engine_cluster_state
1780533363.434775,476.506056,recovery,120,8,0000000000000000,body_status
1780533363.434889,476.506171,recovery,188,8,00002E0000000000,display_speed
1780533363.485125,476.556406,recovery,100,8,2E009F0431564B00,engine_cluster_state
1780533363.485178,476.556459,recovery,120,8,0000000000000000,body_status
1780533363.485198,476.556479,recovery,188,8,00002E0000000000,display_speed
1780533363.485228,476.556509,recovery,300,8,FBDEFC22B0DBE1FF,background_noise
1780533363.535476,476.606758,recovery,100,8,2E00A20430564B00,engine_cluster_state
1780533363.535605,476.606886,recovery,120,8,0000000000000000,body_status
1780533363.535658,476.606939,recovery,188,8,00002E0000000000,display_speed
1780533363.585917,476.657198,recovery,100,8,2E00A40430564B00,engine_cluster_state
1780533363.585968,476.657249,recovery,120,8,0000000000000000,body_status
1780533363.585989,476.657270,recovery,188,8,00002E0000000000,display_speed
1780533363.636234,476.707516,recovery,100,8,2E00A60430564B00,engine_cluster_state
1780533363.636331,476.707613,recovery,120,8,0000000000000000,body_status
1780533363.636353,476.707634,recovery,188,8,00002E0000000000,display_speed
1780533363.686667,476.757948,recovery,100,8,2E00A80430564B00,engine_cluster_state
1780533363.686727,476.758009,recovery,120,8,0000000000000000,body_status
1780533363.686748,476.758030,recovery,188,8,00002E0000000000,display_speed
1780533363.736979,476.808260,recovery,100,8,2E00AB0430564B00,engine_cluster_state
1780533363.737052,476.808334,recovery,120,8,0000000000000000,body_status
1780533363.737073,476.808355,recovery,188,8,00002E0000000000,display_speed
1780533363.787438,476.858720,recovery,100,8,2E00AD0430564B00,engine_cluster_state
1780533363.787556,476.858838,recovery,120,8,0000000000000000,body_status
1780533363.787586,476.858868,recovery,188,8,00002E0000000000,display_speed
1780533363.837820,476.909101,recovery,100,8,2E00AF0430564B00,engine_cluster_state
1780533363.837874,476.909155,recovery,120,8,0000000000000000,body_status
1780533363.837895,476.909177,recovery,188,8,00002E0000000000,display_speed
1780533363.888147,476.959428,recovery,100,8,2E00B20430564B00,engine_cluster_state
1780533363.888198,476.959480,recovery,120,8,0000000000000000,body_status
1780533363.888218,476.959500,recovery,188,8,00002E0000000000,display_speed
1780533363.888247,476.959528,recovery,300,8,9E653636F2D6C246,background_noise
1780533363.938457,477.009738,recovery,100,8,2E00B4042F564B00,engine_cluster_state
1780533363.938528,477.009809,recovery,120,8,0000000000000000,body_status
1780533363.938642,477.009924,recovery,188,8,00002E0000000000,display_speed
1780533363.988925,477.060207,recovery,100,8,2E00B7042F564B00,engine_cluster_state
1780533363.988991,477.060273,recovery,120,8,0000000000000000,body_status
1780533363.989015,477.060297,recovery,188,8,00002E0000000000,display_speed
1780533364.039313,477.110594,recovery,100,8,2E00B9042F564B00,engine_cluster_state
1780533364.039364,477.110646,recovery,120,8,0000000000000000,body_status
1780533364.039385,477.110667,recovery,188,8,00002E0000000000,display_speed
1780533364.089674,477.160955,recovery,100,8,2E00BC042F564B00,engine_cluster_state
1780533364.089750,477.161031,recovery,120,8,0000000000000000,body_status
1780533364.089787,477.161068,recovery,188,8,00002E0000000000,display_speed
1780533364.140095,477.211377,recovery,100,8,2E00BE042F564B00,engine_cluster_state
1780533364.140173,477.211454,recovery,120,8,0000000000000000,body_status
1780533364.140208,477.211490,recovery,188,8,00002E0000000000,display_speed
1780533364.190607,477.261888,recovery,100,8,2E00C1042F564B00,engine_cluster_state
1780533364.190678,477.261960,recovery,120,8,0000000000000000,body_status
1780533364.190729,477.262010,recovery,188,8,00002E0000000000,display_speed
1780533364.241001,477.312283,recovery,100,8,2E00C3042F564B00,engine_cluster_state
1780533364.241056,477.312338,recovery,120,8,0000000000000000,body_status
1780533364.241076,477.312358,recovery,188,8,00002E0000000000,display_speed
1780533364.291436,477.362718,recovery,100,8,2E00C6042E564B00,engine_cluster_state
1780533364.291523,477.362804,recovery,120,8,0000000000000000,body_status
1780533364.291547,477.362829,recovery,188,8,00002E0000000000,display_speed
1780533364.291581,477.362863,recovery,300,8,02BC8674A0AC798D,background_noise
1780533364.341855,477.413136,recovery,100,8,2E00C9042E564B00,engine_cluster_state
1780533364.341906,477.413187,recovery,120,8,0000000000000000,body_status
1780533364.341926,477.413208,recovery,188,8,00002E0000000000,display_speed
1780533364.392307,477.463588,recovery,100,8,2E00CB042E564B00,engine_cluster_state
1780533364.392465,477.463746,recovery,120,8,0000000000000000,body_status
1780533364.392564,477.463845,recovery,188,8,00002E0000000000,display_speed
1780533364.442850,477.514131,recovery,100,8,2E00CE042E564B00,engine_cluster_state
1780533364.442914,477.514195,recovery,120,8,0000000000000000,body_status
1780533364.442941,477.514223,recovery,188,8,00002E0000000000,display_speed
1780533364.493194,477.564476,recovery,100,8,2E00D1042E564B00,engine_cluster_state
1780533364.493245,477.564526,recovery,120,8,0000000000000000,body_status
1780533364.493267,477.564549,recovery,188,8,00002E0000000000,display_speed
1780533364.543596,477.614877,recovery,100,8,2E00D3042E564B00,engine_cluster_state
1780533364.543673,477.614954,recovery,120,8,0000000000000000,body_status
1780533364.543721,477.615003,recovery,188,8,00002E0000000000,display_speed
1780533364.593996,477.665277,recovery,100,8,2E00D6042E564B00,engine_cluster_state
1780533364.594068,477.665350,recovery,120,8,0000000000000000,body_status
1780533364.594103,477.665384,recovery,188,8,00002E0000000000,display_speed
1780533364.644445,477.715727,recovery,100,8,2E00D9042E564B00,engine_cluster_state
1780533364.644545,477.715826,recovery,120,8,0000000000000000,body_status
1780533364.644570,477.715852,recovery,188,8,00002E0000000000,display_speed
1780533364.694801,477.766083,recovery,100,8,2E00DC042D564B00,engine_cluster_state
1780533364.694853,477.766134,recovery,120,8,0000000000000000,body_status
1780533364.694874,477.766155,recovery,188,8,00002E0000000000,display_speed
